Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210726,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,9389,"",1092090,"",16 years and over
20210726,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,201,"",2131710,"",16 years and over
20210726,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,5499,"",1995148,"",16 years and over
20210726,S92000003,Total,4549217,Dose 1,2013,"",4002600,"",16 years and over
20210726,S92000003,Total,4439078,Dose 1,1908,0.0429818984933358,3990886,89.9034889677541,18 years and over
20210726,S92000003,Total,2875396,Dose 1,321,0.0111636797157678,2815684,97.9233469059566,40 years and over
20210726,S92000003,Total,4549217,Dose 2,16895,"",3111788,"",16 years and over
20210726,S92000003,Total,4439078,Dose 2,16825,0.379020147877555,3104253,69.9301296350278,18 years and over
20210726,S92000003,Total,2875396,Dose 2,6203,0.215726807716224,2658512,92.457247627805,40 years and over
20210727,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,782,"",167933,"",16 years and over
20210727,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1934,"",26484,"",16 years and over
20210727,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1177,"",1704916,"",16 years and over
20210727,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,10159,"",1102249,"",16 years and over
20210727,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,236,"",2131946,"",16 years and over
20210727,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,4570,"",1999718,"",16 years and over
20210727,S92000003,Total,4549217,Dose 1,2195,"",4004795,"",16 years and over
20210727,S92000003,Total,4439078,Dose 1,2056,0.0463159241626302,3992942,89.9498048919167,18 years and over
20210727,S92000003,Total,2875396,Dose 1,379,0.0131807931846605,2816063,97.9365276991413,40 years and over
20210727,S92000003,Total,4549217,Dose 2,16663,"",3128451,"",16 years and over
20210727,S92000003,Total,4439078,Dose 2,16598,0.373906473371272,3120851,70.3040361083991,18 years and over
20210727,S92000003,Total,2875396,Dose 2,5177,0.180044766007882,2663689,92.6372923938129,40 years and over
20210728,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,818,"",168751,"",16 years and over
20210728,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2207,"",28691,"",16 years and over
20210728,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1321,"",1706237,"",16 years and over
20210728,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,12387,"",1114636,"",16 years and over
20210728,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,271,"",2132217,"",16 years and over
20210728,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,5088,"",2004806,"",16 years and over
20210728,S92000003,Total,4549217,Dose 1,2410,"",4007205,"",16 years and over
20210728,S92000003,Total,4439078,Dose 1,2251,0.0507087282539302,3995193,90.0005136201707,18 years and over
20210728,S92000003,Total,2875396,Dose 1,395,0.0137372382795274,2816458,97.9502649374208,40 years and over
20210728,S92000003,Total,4549217,Dose 2,19682,"",3148133,"",16 years and over
20210728,S92000003,Total,4439078,Dose 2,19629,0.442186417990402,3140480,70.7462225263895,18 years and over
20210728,S92000003,Total,2875396,Dose 2,5623,0.195555673027298,2669312,92.8328480668402,40 years and over
20210729,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,685,"",169436,"",16 years and over
20210729,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1435,"",30126,"",16 years and over
20210729,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1038,"",1707275,"",16 years and over
20210729,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,11233,"",1125869,"",16 years and over
20210729,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,224,"",2132441,"",16 years and over
20210729,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,4659,"",2009465,"",16 years and over
20210729,S92000003,Total,4549217,Dose 1,1947,"",4009152,"",16 years and over
20210729,S92000003,Total,4439078,Dose 1,1817,0.0409319232507291,3997010,90.0414455434214,18 years and over
20210729,S92000003,Total,2875396,Dose 1,330,0.0114766800816305,2816788,97.9617416175024,40 years and over
20210729,S92000003,Total,4549217,Dose 2,17327,"",3165460,"",16 years and over
20210729,S92000003,Total,4439078,Dose 2,17288,0.389450241694334,3157768,71.1356727680838,18 years and over
20210729,S92000003,Total,2875396,Dose 2,5209,0.181157656197616,2674521,93.0140057230378,40 years and over
20210730,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,720,"",170156,"",16 years and over
20210730,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1474,"",31600,"",16 years and over
20210730,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1086,"",1708361,"",16 years and over
20210730,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,11940,"",1137809,"",16 years and over
20210730,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,228,"",2132669,"",16 years and over
20210730,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,3935,"",2013400,"",16 years and over
20210730,S92000003,Total,4549217,Dose 1,2034,"",4011186,"",16 years and over
20210730,S92000003,Total,4439078,Dose 1,1905,0.0429143168919312,3998915,90.0843598603133,18 years and over
20210730,S92000003,Total,2875396,Dose 1,370,0.0128677928187978,2817158,97.9746094103212,40 years and over
20210730,S92000003,Total,4549217,Dose 2,17349,"",3182809,"",16 years and over
20210730,S92000003,Total,4439078,Dose 2,17277,0.389202442489184,3175045,71.524875210573,18 years and over
20210730,S92000003,Total,2875396,Dose 2,4406,0.153231067998982,2678927,93.1672367910368,40 years and over
20210731,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,514,"",170670,"",16 years and over
20210731,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1853,"",33453,"",16 years and over
20210731,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,748,"",1709109,"",16 years and over
20210731,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,13082,"",1150891,"",16 years and over
20210731,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,196,"",2132865,"",16 years and over
20210731,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,3907,"",2017307,"",16 years and over
20210731,S92000003,Total,4549217,Dose 1,1458,"",4012644,"",16 years and over
20210731,S92000003,Total,4439078,Dose 1,1367,0.0307946830400367,4000282,90.1151545433534,18 years and over
20210731,S92000003,Total,2875396,Dose 1,297,0.0103290120734674,2817455,97.9849384223947,40 years and over
20210731,S92000003,Total,4549217,Dose 2,18842,"",3201651,"",16 years and over
20210731,S92000003,Total,4439078,Dose 2,18779,0.423038297592428,3193824,71.9479135081654,18 years and over
20210731,S92000003,Total,2875396,Dose 2,4834,0.168115974286672,2683761,93.3353527653234,40 years and over
20210801,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,456,"",171126,"",16 years and over
20210801,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1124,"",34577,"",16 years and over
20210801,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,754,"",1709863,"",16 years and over
20210801,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,12608,"",1163499,"",16 years and over
20210801,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,114,"",2132979,"",16 years and over
20210801,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,2274,"",2019581,"",16 years and over
20210801,S92000003,Total,4549217,Dose 1,1324,"",4013968,"",16 years and over
20210801,S92000003,Total,4439078,Dose 1,1234,0.0277985653777654,4001516,90.1429531087311,18 years and over
20210801,S92000003,Total,2875396,Dose 1,209,0.00726856405169931,2817664,97.9922069864464,40 years and over
20210801,S92000003,Total,4549217,Dose 2,16006,"",3217657,"",16 years and over
20210801,S92000003,Total,4439078,Dose 2,15934,0.358948412260384,3209758,72.3068619204258,18 years and over
20210801,S92000003,Total,2875396,Dose 2,2609,0.0907353282817393,2686370,93.4260880936052,40 years and over
20210802,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,555,"",171681,"",16 years and over
20210802,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2086,"",36663,"",16 years and over
20210802,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1020,"",1710883,"",16 years and over
20210802,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,12951,"",1176450,"",16 years and over
20210802,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,169,"",2133148,"",16 years and over
20210802,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1916,"",2021497,"",16 years and over
20210802,S92000003,Total,4549217,Dose 1,1744,"",4015712,"",16 years and over
20210802,S92000003,Total,4439078,Dose 1,1656,0.037305043975348,4003172,90.1802581527065,18 years and over
20210802,S92000003,Total,2875396,Dose 1,263,0.00914656624687521,2817927,98.0013535526933,40 years and over
20210802,S92000003,Total,4549217,Dose 2,16953,"",3234610,"",16 years and over
20210802,S92000003,Total,4439078,Dose 2,16868,0.379988817497688,3226626,72.6868507379235,18 years and over
20210802,S92000003,Total,2875396,Dose 2,2442,0.0849274326040657,2688812,93.5110155262093,40 years and over
20210803,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,610,"",172291,"",16 years and over
20210803,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2387,"",39050,"",16 years and over
20210803,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1316,"",1712199,"",16 years and over
20210803,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14096,"",1190546,"",16 years and over
20210803,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,215,"",2133363,"",16 years and over
20210803,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,2024,"",2023521,"",16 years and over
20210803,S92000003,Total,4549217,Dose 1,2141,"",4017853,"",16 years and over
20210803,S92000003,Total,4439078,Dose 1,1978,0.0445588025261102,4005150,90.2248169552326,18 years and over
20210803,S92000003,Total,2875396,Dose 1,354,0.0123113477239309,2818281,98.0136649004172,40 years and over
20210803,S92000003,Total,4549217,Dose 2,18507,"",3253117,"",16 years and over
20210803,S92000003,Total,4439078,Dose 2,18412,0.414770815020597,3245038,73.1016215529441,18 years and over
20210803,S92000003,Total,2875396,Dose 2,2496,0.0868054347992416,2691308,93.5978209610085,40 years and over
20210804,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,638,"",172929,"",16 years and over
20210804,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2442,"",41492,"",16 years and over
20210804,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1238,"",1713437,"",16 years and over
20210804,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14584,"",1205130,"",16 years and over
20210804,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,240,"",2133603,"",16 years and over
20210804,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,2089,"",2025610,"",16 years and over
20210804,S92000003,Total,4549217,Dose 1,2116,"",4019969,"",16 years and over
20210804,S92000003,Total,4439078,Dose 1,1937,0.0436351873069137,4007087,90.2684521425395,18 years and over
20210804,S92000003,Total,2875396,Dose 1,364,0.0126591259082227,2818645,98.0263240263254,40 years and over
20210804,S92000003,Total,4549217,Dose 2,19115,"",3272232,"",16 years and over
20210804,S92000003,Total,4439078,Dose 2,19020,0.428467352905265,3264058,73.5300889058494,18 years and over
20210804,S92000003,Total,2875396,Dose 2,2574,0.0895181046367179,2693882,93.6873390656452,40 years and over
20210805,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,615,"",173544,"",16 years and over
20210805,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2095,"",43587,"",16 years and over
20210805,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1053,"",1714490,"",16 years and over
20210805,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,12746,"",1217876,"",16 years and over
20210805,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,180,"",2133783,"",16 years and over
20210805,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1670,"",2027280,"",16 years and over
20210805,S92000003,Total,4549217,Dose 1,1848,"",4021817,"",16 years and over
20210805,S92000003,Total,4439078,Dose 1,1722,0.0387918392062496,4008809,90.3072439817458,18 years and over
20210805,S92000003,Total,2875396,Dose 1,284,0.00987690043388806,2818929,98.0362009267593,40 years and over
20210805,S92000003,Total,4549217,Dose 2,16511,"",3288743,"",16 years and over
20210805,S92000003,Total,4439078,Dose 2,16453,0.370640029303382,3280511,73.9007289351527,18 years and over
20210805,S92000003,Total,2875396,Dose 2,2046,0.0711554165061091,2695928,93.7584944821513,40 years and over
20210806,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,518,"",174062,"",16 years and over
20210806,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2029,"",45616,"",16 years and over
20210806,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1318,"",1715808,"",16 years and over
20210806,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,15338,"",1233214,"",16 years and over
20210806,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,215,"",2133998,"",16 years and over
20210806,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1841,"",2029121,"",16 years and over
20210806,S92000003,Total,4549217,Dose 1,2051,"",4023868,"",16 years and over
20210806,S92000003,Total,4439078,Dose 1,1857,0.0418330112694573,4010666,90.3490769930152,18 years and over
20210806,S92000003,Total,2875396,Dose 1,373,0.0129721262740854,2819302,98.0491730530334,40 years and over
20210806,S92000003,Total,4549217,Dose 2,19208,"",3307951,"",16 years and over
20210806,S92000003,Total,4439078,Dose 2,19127,0.430877763355363,3299638,74.3316066985081,18 years and over
20210806,S92000003,Total,2875396,Dose 2,2300,0.0799889823871216,2698228,93.8384834645384,40 years and over
20210807,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,394,"",174456,"",16 years and over
20210807,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,2278,"",47894,"",16 years and over
20210807,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1296,"",1717104,"",16 years and over
20210807,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14204,"",1247418,"",16 years and over
20210807,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,182,"",2134180,"",16 years and over
20210807,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1633,"",2030754,"",16 years and over
20210807,S92000003,Total,4549217,Dose 1,1872,"",4025740,"",16 years and over
20210807,S92000003,Total,4439078,Dose 1,1583,0.035660558341169,4012249,90.3847375513564,18 years and over
20210807,S92000003,Total,2875396,Dose 1,256,0.00890312151787093,2819558,98.0580761745513,40 years and over
20210807,S92000003,Total,4549217,Dose 2,18115,"",3326066,"",16 years and over
20210807,S92000003,Total,4439078,Dose 2,18042,0.406435750847361,3317680,74.7380424493555,18 years and over
20210807,S92000003,Total,2875396,Dose 2,2000,0.0695556368583666,2700228,93.9080391013968,40 years and over
20210808,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,291,"",174747,"",16 years and over
20210808,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1912,"",49806,"",16 years and over
20210808,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,1506,"",1718610,"",16 years and over
20210808,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14575,"",1261993,"",16 years and over
20210808,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,150,"",2134330,"",16 years and over
20210808,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1465,"",2032219,"",16 years and over
20210808,S92000003,Total,4549217,Dose 1,1947,"",4027687,"",16 years and over
20210808,S92000003,Total,4439078,Dose 1,1368,0.0308172102405049,4013617,90.4155547615969,18 years and over
20210808,S92000003,Total,2875396,Dose 1,224,0.00779023132813706,2819782,98.0658664058794,40 years and over
20210808,S92000003,Total,4549217,Dose 2,17952,"",3344018,"",16 years and over
20210808,S92000003,Total,4439078,Dose 2,17860,0.402335800362147,3335540,75.1403782497176,18 years and over
20210808,S92000003,Total,2875396,Dose 2,1745,0.0606872931589249,2701973,93.9687263945557,40 years and over
20210809,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,191,"",174938,"",16 years and over
20210809,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1321,"",51127,"",16 years and over
20210809,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,2273,"",1720883,"",16 years and over
20210809,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,12795,"",1274788,"",16 years and over
20210809,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,199,"",2134529,"",16 years and over
20210809,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1656,"",2033875,"",16 years and over
20210809,S92000003,Total,4549217,Dose 1,2663,"",4030350,"",16 years and over
20210809,S92000003,Total,4439078,Dose 1,1612,0.036313847154747,4015229,90.4518686087516,18 years and over
20210809,S92000003,Total,2875396,Dose 1,292,0.0101551229813215,2820074,98.0760215288607,40 years and over
20210809,S92000003,Total,4549217,Dose 2,15772,"",3359790,"",16 years and over
20210809,S92000003,Total,4439078,Dose 2,15718,0.354082536959251,3351258,75.4944607866769,18 years and over
20210809,S92000003,Total,2875396,Dose 2,1959,0.0681297463027701,2703932,94.0368561408585,40 years and over
20210810,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,203,"",175141,"",16 years and over
20210810,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,1835,"",52962,"",16 years and over
20210810,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,4394,"",1725277,"",16 years and over
20210810,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,14268,"",1289056,"",16 years and over
20210810,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,205,"",2134734,"",16 years and over
20210810,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,1476,"",2035351,"",16 years and over
20210810,S92000003,Total,4549217,Dose 1,4802,"",4035152,"",16 years and over
20210810,S92000003,Total,4439078,Dose 1,1739,0.0391748016142091,4016968,90.4910434103658,18 years and over
20210810,S92000003,Total,2875396,Dose 1,276,0.0095986778864546,2820350,98.0856202067472,40 years and over
20210810,S92000003,Total,4549217,Dose 2,17579,"",3377369,"",16 years and over
20210810,S92000003,Total,4439078,Dose 2,17516,0.394586443401085,3368774,75.889047230078,18 years and over
20210810,S92000003,Total,2875396,Dose 2,1778,0.0618349611670879,2705710,94.0986911020256,40 years and over
